screenshot_title,activity,hearts,light_lvl,in_hand_item,target_mob,decision_activity,decision_hearts,decision_light,decision_mob
mining (249).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (26).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (262).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (267).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (269).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (270).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (271).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (274).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (283).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (289).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (29).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (293).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (296).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (304).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (317).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (321).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (322).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (323).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (325).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (328).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (329).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (33).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (331).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (333).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (338).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (340).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (342).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (347).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (350).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (352).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (357).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (362).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (367).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (378).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (380).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (382).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (385).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (390).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (395).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (398).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (4).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (404).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (406).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (408).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (411).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (416).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (417).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (422).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (427).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (428).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (431).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (432).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (434).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (437).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (440).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (441).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (443).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (451).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (461).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (465).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (472).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (473).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (477).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (479).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (482).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (483).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (484).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (486).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (490).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (500).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (51).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (53).png,mining,18,mid,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,no_decision_for_mob
mining (56).png,mining,18,mid,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,no_decision_for_mob
mining (57).png,mining,18,mid,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,no_decision_for_mob
mining (58).png,mining,18,mid,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,no_decision_for_mob
mining (60).png,mining,18,mid,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,no_decision_for_mob
mining (61).png,mining,18,mid,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,no_decision_for_mob
mining (64).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (71).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (74).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (8).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (84).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (86).png,mining,8,low,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (92).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (95).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,no_decision_for_light,no_decision_for_mob
swimming (102).png,swimming,11,high,no_item,no_mob,give_water_breathing,give_regeneration_2,no_decision_for_light,no_decision_for_mob
swimming (110).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (111).png,swimming,18,mid,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (117).png,swimming,13,mid,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (123).png,swimming,14,mid,no_item,no_mob,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (128).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (131).png,swimming,18,high,no_item,no_mob,give_water_breathing,give_regeneration_1,no_decision_for_light,no_decision_for_mob
swimming (132).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (134).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (137).png,swimming,18,high,no_item,no_mob,give_water_breathing,give_regeneration_1,no_decision_for_light,no_decision_for_mob
swimming (138).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (142).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (149).png,swimming,18,high,no_item,no_mob,give_water_breathing,give_regeneration_1,no_decision_for_light,no_decision_for_mob
swimming (156).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (157).png,swimming,20,mid,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (160).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (167).png,swimming,20,mid,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (168).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (169).png,swimming,20,mid,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (172).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (173).png,swimming,20,mid,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (174).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (176).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (185).png,swimming,20,mid,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (188).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (19).png,swimming,6,mid,no_item,no_mob,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (192).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (197).png,swimming,14,mid,no_item,no_mob,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (201).png,swimming,15,mid,no_item,no_mob,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (202).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (208).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (211).png,swimming,20,mid,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (213).png,swimming,20,mid,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (215).png,swimming,20,mid,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (216).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (223).png,swimming,20,mid,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (225).png,swimming,20,mid,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (226).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (228).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (234).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (237).png,swimming,4,mid,miscellaneous,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (238).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (24).png,swimming,8,high,no_item,no_mob,give_water_breathing,give_regeneration_3,no_decision_for_light,no_decision_for_mob
swimming (241).png,swimming,7,high,miscellaneous,no_mob,give_water_breathing,give_regeneration_3,no_decision_for_light,no_decision_for_mob
swimming (242).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (246).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (251).png,swimming,12,mid,no_item,no_mob,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (253).png,swimming,14,mid,no_item,no_mob,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (260).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (264).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (269).png,swimming,14,mid,no_item,no_mob,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (270).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (271).png,swimming,12,mid,no_item,no_mob,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (278).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (281).png,swimming,14,mid,no_item,no_mob,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (282).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (284).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (285).png,swimming,14,mid,no_item,no_mob,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (29).png,swimming,6,high,no_item,no_mob,give_water_breathing,give_regeneration_3,no_decision_for_light,no_decision_for_mob
swimming (290).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (293).png,swimming,19,low,no_item,no_mob,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (305).png,swimming,20,low,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (306).png,swimming,4,low,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (309).png,swimming,20,low,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (310).png,swimming,4,low,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (313).png,swimming,20,low,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (317).png,swimming,20,low,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (32).png,swimming,13,high,miscellaneous,no_mob,give_water_breathing,give_regeneration_2,no_decision_for_light,no_decision_for_mob
swimming (322).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (326).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (330).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (345).png,swimming,16,mid,no_item,no_mob,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (353).png,swimming,10,mid,no_item,no_mob,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (359).png,swimming,8,mid,no_item,no_mob,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (36).png,swimming,16,mid,sword,no_mob,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (362).png,swimming,4,low,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (364).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (365).png,swimming,20,low,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (369).png,swimming,9,mid,no_item,no_mob,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (37).png,swimming,6,mid,no_item,no_mob,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (375).png,swimming,20,high,no_item,no_mob,give_water_breathing,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
swimming (376).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (380).png,swimming,4,low,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (384).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (389).png,swimming,3,low,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (394).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (395).png,swimming,3,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (4).png,swimming,11,mid,no_item,no_mob,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (40).png,swimming,17,mid,no_item,no_mob,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (400).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (404).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (410).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (411).png,swimming,14,mid,no_item,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (415).png,swimming,14,low,no_item,no_mob,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (419).png,swimming,14,low,no_item,no_mob,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (420).png,swimming,4,low,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (43).png,swimming,6,mid,no_item,no_mob,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (433).png,swimming,14,mid,no_item,no_mob,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (443).png,swimming,14,low,no_item,no_mob,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (444).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (446).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (448).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (451).png,swimming,16,mid,no_item,zombie,give_water_breathing,give_regeneration_1,place_light_source,take_sword
swimming (46).png,swimming,11,high,no_item,no_mob,give_water_breathing,give_regeneration_2,no_decision_for_light,no_decision_for_mob
swimming (462).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (464).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (466).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (470).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (477).png,swimming,14,low,no_item,no_mob,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (48).png,swimming,11,high,no_item,no_mob,give_water_breathing,give_regeneration_2,no_decision_for_light,no_decision_for_mob
swimming (481).png,swimming,14,low,no_item,zombie,give_water_breathing,give_regeneration_2,place_light_source,take_sword
swimming (482).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (486).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (490).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (494).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (497).png,swimming,14,mid,no_item,no_mob,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (500).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (503).png,swimming,20,mid,miscellaneous,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (506).png,swimming,4,mid,no_item,no_mob,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (508).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (51).png,swimming,6,mid,no_item,no_mob,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (511).png,swimming,20,mid,miscellaneous,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (52).png,swimming,11,high,miscellaneous,no_mob,give_water_breathing,give_regeneration_2,no_decision_for_light,no_decision_for_mob
swimming (520).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (523).png,swimming,20,high,no_item,no_mob,give_water_breathing,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
swimming (524).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (525).png,swimming,20,mid,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (526).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (528).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (529).png,swimming,20,high,no_item,no_mob,give_water_breathing,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
swimming (53).png,swimming,6,mid,no_item,no_mob,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (534).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (535).png,swimming,20,mid,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (540).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (549).png,swimming,8,mid,no_item,no_mob,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (554).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (560).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (561).png,swimming,20,high,block,no_mob,give_water_breathing,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
swimming (563).png,swimming,20,high,block,no_mob,give_water_breathing,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
swimming (565).png,swimming,20,high,block,no_mob,give_water_breathing,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
swimming (566).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (568).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (576).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (579).png,swimming,20,high,miscellaneous,no_mob,give_water_breathing,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
swimming (580).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (59).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (590).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (591).png,swimming,20,low,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (592).png,swimming,4,high,no_item,no_mob,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (593).png,swimming,20,low,no_item,no_mob,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
